dataset:   breast-cancer.npz
request: 7170 {u'default': False, u'output': 0.0, u'query_id': 57508}
latency:  0.00244808197021
request: 7171 {u'default': False, u'output': 0.0, u'query_id': 57510}
latency:  0.00241804122925
request: 7172 {u'default': False, u'output': 0.0, u'query_id': 57512}
latency:  0.00283694267273
request: 7173 {u'default': False, u'output': 1.0, u'query_id': 57514}
latency:  0.00291204452515
request: 7174 {u'default': False, u'output': 1.0, u'query_id': 57516}
latency:  0.00204992294312
request: 7175 {u'default': False, u'output': 0.0, u'query_id': 57518}
latency:  0.00290894508362
request: 7176 {u'default': False, u'output': 1.0, u'query_id': 57520}
latency:  0.00453996658325
request: 7177 {u'default': False, u'output': 1.0, u'query_id': 57522}
latency:  0.00241804122925
request: 7178 {u'default': False, u'output': 1.0, u'query_id': 57525}
latency:  0.00422883033752
request: 7179 {u'default': False, u'output': 1.0, u'query_id': 57527}
latency:  0.00233602523804
request: 7180 {u'default': False, u'output': 1.0, u'query_id': 57529}
latency:  0.00236415863037
request: 7181 {u'default': False, u'output': 0.0, u'query_id': 57531}
latency:  0.00219678878784
request: 7182 {u'default': False, u'output': 0.0, u'query_id': 57533}
latency:  0.00286793708801
request: 7183 {u'default': False, u'output': 0.0, u'query_id': 57535}
latency:  0.00274085998535
request: 7184 {u'default': False, u'output': 1.0, u'query_id': 57537}
latency:  0.00201416015625
request: 7185 {u'default': False, u'output': 0.0, u'query_id': 57539}
latency:  0.00250101089478
request: 7186 {u'default': False, u'output': 1.0, u'query_id': 57541}
latency:  0.00325012207031
request: 7187 {u'default': False, u'output': 1.0, u'query_id': 57543}
latency:  0.00275897979736
request: 7188 {u'default': False, u'output': 1.0, u'query_id': 57545}
latency:  0.00234603881836
request: 7189 {u'default': False, u'output': 1.0, u'query_id': 57546}
latency:  0.00376105308533
request: 7190 {u'default': False, u'output': 0.0, u'query_id': 57548}
latency:  0.00199794769287
request: 7191 {u'default': False, u'output': 1.0, u'query_id': 57551}
latency:  0.00327491760254
request: 7192 {u'default': False, u'output': 1.0, u'query_id': 57553}
latency:  0.00389504432678
request: 7193 {u'default': False, u'output': 1.0, u'query_id': 57555}
latency:  0.00281596183777
request: 7194 {u'default': False, u'output': 1.0, u'query_id': 57557}
latency:  0.00273895263672
request: 7195 {u'default': False, u'output': 1.0, u'query_id': 57559}
latency:  0.00375890731812
request: 7196 {u'default': False, u'output': 1.0, u'query_id': 57561}
latency:  0.00187802314758
request: 7197 {u'default': False, u'output': 1.0, u'query_id': 57563}
latency:  0.00246620178223
request: 7198 {u'default': False, u'output': 0.0, u'query_id': 57565}
latency:  0.00293803215027
request: 7199 {u'default': False, u'output': 1.0, u'query_id': 57567}
latency:  0.00196814537048
request: 7200 {u'default': False, u'output': 0.0, u'query_id': 57569}
latency:  0.00219798088074
request: 7201 {u'default': False, u'output': 0.0, u'query_id': 57571}
latency:  0.00309705734253
request: 7202 {u'default': False, u'output': 0.0, u'query_id': 57573}
latency:  0.00358104705811
request: 7203 {u'default': False, u'output': 1.0, u'query_id': 57575}
latency:  0.00209188461304
request: 7204 {u'default': False, u'output': 1.0, u'query_id': 57577}
latency:  0.00203204154968
request: 7205 {u'default': False, u'output': 1.0, u'query_id': 57579}
latency:  0.00355005264282
request: 7206 {u'default': False, u'output': 1.0, u'query_id': 57582}
latency:  0.00256681442261
request: 7207 {u'default': False, u'output': 0.0, u'query_id': 57584}
latency:  0.0027449131012
request: 7208 {u'default': False, u'output': 0.0, u'query_id': 57586}
latency:  0.00296497344971
request: 7209 {u'default': False, u'output': 1.0, u'query_id': 57588}
latency:  0.00264286994934
request: 7210 {u'default': False, u'output': 0.0, u'query_id': 57590}
latency:  0.00274205207825
request: 7211 {u'default': False, u'output': 1.0, u'query_id': 57592}
latency:  0.002681016922
request: 7212 {u'default': False, u'output': 1.0, u'query_id': 57594}
latency:  0.00338816642761
request: 7213 {u'default': False, u'output': 1.0, u'query_id': 57596}
latency:  0.00222611427307
request: 7214 {u'default': False, u'output': 0.0, u'query_id': 57598}
latency:  0.00345778465271
request: 7215 {u'default': False, u'output': 1.0, u'query_id': 57600}
latency:  0.00349521636963
request: 7216 {u'default': False, u'output': 1.0, u'query_id': 57603}
latency:  0.00378799438477
request: 7217 {u'default': False, u'output': 0.0, u'query_id': 57605}
latency:  0.00349903106689
request: 7218 {u'default': False, u'output': 1.0, u'query_id': 57607}
latency:  0.00257515907288
request: 7219 {u'default': False, u'output': 1.0, u'query_id': 57608}
latency:  0.00296521186829
request: 7220 {u'default': False, u'output': 1.0, u'query_id': 57610}
latency:  0.00214219093323
request: 7221 {u'default': False, u'output': 1.0, u'query_id': 57613}
latency:  0.00346994400024
request: 7222 {u'default': False, u'output': 1.0, u'query_id': 57615}
latency:  0.00369906425476
request: 7223 {u'default': False, u'output': 1.0, u'query_id': 57617}
latency:  0.00382709503174
request: 7224 {u'default': False, u'output': 0.0, u'query_id': 57619}
latency:  0.00287699699402
request: 7225 {u'default': False, u'output': 1.0, u'query_id': 57621}
latency:  0.00321984291077
request: 7226 {u'default': False, u'output': 0.0, u'query_id': 57623}
latency:  0.00229907035828
request: 7227 {u'default': False, u'output': 0.0, u'query_id': 57626}
latency:  0.00260305404663
request: 7228 {u'default': False, u'output': 1.0, u'query_id': 57628}
latency:  0.00260806083679
request: 7229 {u'default': False, u'output': 0.0, u'query_id': 57630}
latency:  0.00338315963745
request: 7230 {u'default': False, u'output': 1.0, u'query_id': 57631}
latency:  0.00257301330566
request: 7231 {u'default': False, u'output': 1.0, u'query_id': 57633}
latency:  0.00276207923889
request: 7232 {u'default': False, u'output': 0.0, u'query_id': 57635}
latency:  0.00297904014587
request: 7233 {u'default': False, u'output': 0.0, u'query_id': 57638}
latency:  0.00294494628906
request: 7234 {u'default': False, u'output': 0.0, u'query_id': 57640}
latency:  0.0033221244812
request: 7235 {u'default': False, u'output': 0.0, u'query_id': 57642}
latency:  0.00319218635559
request: 7236 {u'default': False, u'output': 1.0, u'query_id': 57644}
latency:  0.00195908546448
request: 7237 {u'default': False, u'output': 1.0, u'query_id': 57646}
latency:  0.00206518173218
request: 7238 {u'default': False, u'output': 0.0, u'query_id': 57647}
latency:  0.00218081474304
request: 7239 {u'default': False, u'output': 1.0, u'query_id': 57649}
latency:  0.00248908996582
request: 7240 {u'default': False, u'output': 1.0, u'query_id': 57652}
latency:  0.00348591804504
request: 7241 {u'default': False, u'output': 0.0, u'query_id': 57654}
latency:  0.00189900398254
request: 7242 {u'default': False, u'output': 1.0, u'query_id': 57656}
latency:  0.00229811668396
request: 7243 {u'default': False, u'output': 0.0, u'query_id': 57658}
latency:  0.00177788734436
request: 7244 {u'default': False, u'output': 1.0, u'query_id': 57660}
latency:  0.00219082832336
request: 7245 {u'default': False, u'output': 1.0, u'query_id': 57662}
latency:  0.00241589546204
request: 7246 {u'default': False, u'output': 1.0, u'query_id': 57664}
latency:  0.00321412086487
request: 7247 {u'default': False, u'output': 1.0, u'query_id': 57667}
latency:  0.00223803520203
request: 7248 {u'default': False, u'output': 0.0, u'query_id': 57668}
latency:  0.00226902961731
request: 7249 {u'default': False, u'output': 1.0, u'query_id': 57671}
latency:  0.0023820400238
request: 7250 {u'default': False, u'output': 1.0, u'query_id': 57672}
latency:  0.00219511985779
request: 7251 {u'default': False, u'output': 0.0, u'query_id': 57674}
latency:  0.00219082832336
request: 7252 {u'default': False, u'output': 1.0, u'query_id': 57676}
latency:  0.00254988670349
request: 7253 {u'default': False, u'output': 1.0, u'query_id': 57679}
latency:  0.00312519073486
request: 7254 {u'default': False, u'output': 1.0, u'query_id': 57681}
latency:  0.00250911712646
request: 7255 {u'default': False, u'output': 1.0, u'query_id': 57683}
latency:  0.00242805480957
request: 7256 {u'default': False, u'output': 1.0, u'query_id': 57684}
latency:  0.00220608711243
request: 7257 {u'default': False, u'output': 1.0, u'query_id': 57687}
latency:  0.00347900390625
request: 7258 {u'default': False, u'output': 1.0, u'query_id': 57688}
latency:  0.00271201133728
request: 7259 {u'default': False, u'output': 0.0, u'query_id': 57690}
latency:  0.00219178199768
request: 7260 {u'default': False, u'output': 1.0, u'query_id': 57692}
latency:  0.00347208976746
request: 7261 {u'default': False, u'output': 1.0, u'query_id': 57694}
latency:  0.00277185440063
request: 7262 {u'default': False, u'output': 0.0, u'query_id': 57696}
latency:  0.00250911712646
request: 7263 {u'default': False, u'output': 1.0, u'query_id': 57698}
latency:  0.00261402130127
request: 7264 {u'default': False, u'output': 0.0, u'query_id': 57700}
latency:  0.00242805480957
request: 7265 {u'default': False, u'output': 1.0, u'query_id': 57702}
latency:  0.00259304046631
request: 7266 {u'default': False, u'output': 0.0, u'query_id': 57704}
latency:  0.00277900695801
request: 7267 {u'default': False, u'output': 0.0, u'query_id': 57706}
latency:  0.00189805030823
request: 7268 {u'default': False, u'output': 1.0, u'query_id': 57709}
latency:  0.00204682350159
request: 7269 {u'default': False, u'output': 1.0, u'query_id': 57710}
latency:  0.0030779838562
request: 7270 {u'default': False, u'output': 0.0, u'query_id': 57713}
latency:  0.00274085998535
request: 7271 {u'default': False, u'output': 1.0, u'query_id': 57715}
latency:  0.00461196899414
request: 7272 {u'default': False, u'output': 0.0, u'query_id': 57717}
latency:  0.00347208976746
request: 7273 {u'default': False, u'output': 0.0, u'query_id': 57719}
latency:  0.00210309028625
request: 7274 {u'default': False, u'output': 0.0, u'query_id': 57722}
latency:  0.00256490707397
request: 7275 {u'default': False, u'output': 1.0, u'query_id': 57724}
latency:  0.0025520324707
request: 7276 {u'default': False, u'output': 0.0, u'query_id': 57726}
latency:  0.00217199325562
request: 7277 {u'default': False, u'output': 0.0, u'query_id': 57728}
latency:  0.00230693817139
request: 7278 {u'default': False, u'output': 0.0, u'query_id': 57730}
latency:  0.00296998023987
request: 7279 {u'default': False, u'output': 1.0, u'query_id': 57732}
latency:  0.00241494178772
request: 7280 {u'default': False, u'output': 1.0, u'query_id': 57734}
latency:  0.00319504737854
request: 7281 {u'default': False, u'output': 1.0, u'query_id': 57736}
latency:  0.00249695777893
request: 7282 {u'default': False, u'output': 1.0, u'query_id': 57738}
latency:  0.0024938583374
request: 7283 {u'default': False, u'output': 0.0, u'query_id': 57740}
latency:  0.00245118141174
request: 7284 {u'default': False, u'output': 1.0, u'query_id': 57742}
latency:  0.00241088867188
request: 7285 {u'default': False, u'output': 0.0, u'query_id': 57744}
latency:  0.0018470287323
request: 7286 {u'default': False, u'output': 1.0, u'query_id': 57746}
latency:  0.00188398361206
request: 7287 {u'default': False, u'output': 1.0, u'query_id': 57748}
latency:  0.00177311897278
request: 7288 {u'default': False, u'output': 1.0, u'query_id': 57750}
latency:  0.00206017494202
request: 7289 {u'default': False, u'output': 1.0, u'query_id': 57752}
latency:  0.00335001945496
request: 7290 {u'default': False, u'output': 0.0, u'query_id': 57754}
latency:  0.00203084945679
request: 7291 {u'default': False, u'output': 1.0, u'query_id': 57756}
latency:  0.00216698646545
request: 7292 {u'default': False, u'output': 0.0, u'query_id': 57758}
latency:  0.00207996368408
request: 7293 {u'default': False, u'output': 1.0, u'query_id': 57760}
latency:  0.00350713729858
request: 7294 {u'default': False, u'output': 1.0, u'query_id': 57762}
latency:  0.00358510017395
request: 7295 {u'default': False, u'output': 1.0, u'query_id': 57764}
latency:  0.00357294082642
request: 7296 {u'default': False, u'output': 1.0, u'query_id': 57766}
latency:  0.00189781188965
request: 7297 {u'default': False, u'output': 0.0, u'query_id': 57768}
latency:  0.00277590751648
request: 7298 {u'default': False, u'output': 1.0, u'query_id': 57770}
latency:  0.00280404090881
request: 7299 {u'default': False, u'output': 1.0, u'query_id': 57772}
latency:  0.00360107421875
request: 7300 {u'default': False, u'output': 1.0, u'query_id': 57775}
latency:  0.00262594223022
request: 7301 {u'default': False, u'output': 0.0, u'query_id': 57777}
latency:  0.00257205963135
request: 7302 {u'default': False, u'output': 1.0, u'query_id': 57779}
latency:  0.00211191177368
request: 7303 {u'default': False, u'output': 1.0, u'query_id': 57781}
latency:  0.0033221244812
request: 7304 {u'default': False, u'output': 1.0, u'query_id': 57783}
latency:  0.00330185890198
request: 7305 {u'default': False, u'output': 1.0, u'query_id': 57785}
latency:  0.00183510780334
request: 7306 {u'default': False, u'output': 1.0, u'query_id': 57787}
latency:  0.00204610824585
request: 7307 {u'default': False, u'output': 0.0, u'query_id': 57789}
latency:  0.0036940574646
request: 7308 {u'default': False, u'output': 1.0, u'query_id': 57791}
latency:  0.00185298919678
request: 7309 {u'default': False, u'output': 1.0, u'query_id': 57793}
latency:  0.00221180915833
request: 7310 {u'default': False, u'output': 1.0, u'query_id': 57795}
latency:  0.00223398208618
request: 7311 {u'default': False, u'output': 0.0, u'query_id': 57797}
latency:  0.00301003456116
request: 7312 {u'default': False, u'output': 0.0, u'query_id': 57799}
latency:  0.00248289108276
request: 7313 {u'default': False, u'output': 0.0, u'query_id': 57801}
latency:  0.00220704078674
request: 7314 {u'default': False, u'output': 1.0, u'query_id': 57804}
latency:  0.00231599807739
request: 7315 {u'default': False, u'output': 0.0, u'query_id': 57805}
latency:  0.00230479240417
request: 7316 {u'default': False, u'output': 0.0, u'query_id': 57807}
latency:  0.00220513343811
request: 7317 {u'default': False, u'output': 0.0, u'query_id': 57809}
latency:  0.00420808792114
request: 7318 {u'default': False, u'output': 1.0, u'query_id': 57811}
latency:  0.0023410320282
request: 7319 {u'default': False, u'output': 1.0, u'query_id': 57814}
latency:  0.00348210334778
request: 7320 {u'default': False, u'output': 1.0, u'query_id': 57816}
latency:  0.00318884849548
request: 7321 {u'default': False, u'output': 0.0, u'query_id': 57818}
latency:  0.00245404243469
request: 7322 {u'default': False, u'output': 0.0, u'query_id': 57820}
latency:  0.00403308868408
request: 7323 {u'default': False, u'output': 1.0, u'query_id': 57822}
latency:  0.00290417671204
request: 7324 {u'default': False, u'output': 0.0, u'query_id': 57825}
